id,jee_main_score,jee_advanced_score,mock_test_score_avg,board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,dropout,board_number,institute_number,income_numbers,PEd_number,loc_number,PPL_Number,MH_Number
ST7586,63.24,52.83,68.72,2,67.23,1,2,7.9,0,3,1,0,0,0,2,2,0,3,1,0,0
ST7587,53.53,49.37,85.04,1,82.46,1,1,4.5,0,0,2,1,0,1,1,1,0,0,2,1,0
ST7588,69.16,79.09,71.25,2,77.65,1,1,5.5,1,2,1,2,0,0,2,1,1,2,1,2,0
ST7589,60.8,72.34,48.72,2,71.6,2,0,5.8,0,1,0,1,1,0,2,0,0,1,0,1,1
ST7590,71.11,68.72,74.06,0,67.88,1,3,3.8,2,1,2,2,1,0,0,3,2,1,2,2,1
ST7591,89.32,52.46,54.04,0,73.15,2,1,5,2,3,2,1,1,0,0,1,2,3,2,1,1
ST7592,65.6,75.73,84.88,1,66.83,2,1,7.7,1,3,1,2,1,0,1,1,1,3,1,2,1
ST7593,71.4,53.91,58.13,1,75.58,1,0,4.4,2,2,1,1,0,0,1,0,2,2,1,1,0
ST7594,72.81,64.37,100,2,75.85,1,2,6.4,1,0,2,2,1,0,2,2,1,0,2,2,1
ST7595,83.88,89.15,85.61,2,77.62,2,0,0.5,1,2,0,2,1,1,2,0,1,2,0,2,1
ST7596,40.54,55.43,58.44,2,92.66,2,3,6.7,0,2,0,1,0,0,2,3,0,2,0,1,0
ST7597,63.51,40.83,68.24,2,73.68,1,3,1.5,0,1,2,1,1,1,2,3,0,1,2,1,1
ST7598,74.96,49.16,77.04,0,85.05,2,0,6.5,0,0,1,2,0,0,0,0,0,0,1,2,0
ST7599,88.8,81.91,77.4,2,77.3,1,3,5.3,0,1,1,0,1,1,2,3,0,1,1,0,1
ST7600,65.11,70.08,73.31,0,72.62,1,2,4.3,1,1,0,2,0,0,0,2,1,1,0,2,0
ST7601,45.73,63.94,83.03,1,73.81,1,2,4.3,0,2,0,2,0,1,1,2,0,2,0,2,0
ST7602,80.68,57.85,66.52,1,74.41,2,2,4,0,1,2,0,1,1,1,2,0,1,2,0,1
ST7603,63.1,73.77,63.6,0,77.8,2,3,2.9,2,3,0,2,1,0,0,3,2,3,0,2,1
ST7604,55.34,52.41,63.84,2,65.41,2,2,4.1,1,3,0,1,1,0,2,2,1,3,0,1,1
ST7605,63.26,70.89,78.3,1,60.35,2,0,8.9,2,1,1,1,1,0,1,0,2,1,1,1,1
ST7606,69.42,54.3,72.38,0,81.54,1,2,7.1,2,1,1,0,1,0,0,2,2,1,1,0,1
ST7607,63.53,51.64,71.5,1,83.98,2,3,2.8,2,0,0,2,0,0,1,3,2,0,0,2,0
ST7608,41.12,55.8,77.54,2,82.46,1,1,5,0,3,1,1,0,1,2,1,0,3,1,1,0
ST7609,84.56,59.99,43.39,0,76.55,1,3,4.7,1,0,1,2,0,0,0,3,1,0,1,2,0
ST7610,89.85,65.22,71.72,1,82.67,2,0,4.2,2,1,1,0,0,0,1,0,2,1,1,0,0
ST7611,81.12,69.77,70.62,2,82.13,2,0,2.5,2,3,0,1,1,0,2,0,2,3,0,1,1
ST7612,56.07,6.99,88.03,0,82.88,2,3,5.4,1,2,1,0,0,0,0,3,1,2,1,0,0
ST7613,69.18,53.08,49.66,0,66.4,1,2,6.2,0,2,0,2,1,0,0,2,0,2,0,2,1
ST7614,71.91,59.73,86.69,0,64.03,2,2,2.8,2,1,0,2,0,0,0,2,2,1,0,2,0
ST7615,80.38,90.08,68.9,0,71.11,1,1,8.4,1,0,2,2,1,0,0,1,1,0,2,2,1
ST7616,81.36,48.72,73.87,1,74.83,1,2,7.5,0,2,2,0,1,0,1,2,0,2,2,0,1
ST7617,61.72,68.6,88.11,0,72.58,2,0,5.6,0,2,2,1,1,0,0,0,0,2,2,1,1
ST7618,73.15,89.92,74.73,0,56.23,2,2,2,0,3,0,0,1,0,0,2,0,3,0,0,1
ST7619,78.4,44.99,72.8,0,92.22,2,3,5.3,0,0,2,1,0,0,0,3,0,0,2,1,0
ST7620,92.38,72.3,70.91,0,72.26,1,3,5.1,0,0,1,2,0,1,0,3,0,0,1,2,0
ST7621,81.86,53.16,62.2,0,76.73,1,1,5.5,1,2,2,2,0,0,0,1,1,2,2,2,0
ST7622,83.05,57.93,67.66,2,87.45,2,0,7.7,0,1,0,0,0,1,2,0,0,1,0,0,0
ST7623,73.17,53.15,59.41,1,51.55,2,3,4.1,2,2,1,1,0,0,1,3,2,2,1,1,0
ST7624,91.75,54.29,67.47,2,69.88,1,0,8.6,1,0,1,2,0,0,2,0,1,0,1,2,0
ST7625,77.74,100,39.97,1,71.13,2,2,5.3,2,3,1,2,1,0,1,2,2,3,1,2,1
ST7626,59.94,79.51,73.15,0,71.64,2,1,3.9,2,0,2,0,0,0,0,1,2,0,2,0,0
ST7627,91.65,83.63,66.54,1,73.27,1,1,9.3,0,3,2,0,1,0,1,1,0,3,2,0,1
ST7628,81.77,73.87,63.97,0,89.47,1,2,6.2,0,3,2,1,1,1,0,2,0,3,2,1,1
ST7629,65.8,40.3,70.64,0,81.73,2,3,3.6,1,3,2,2,1,0,0,3,1,3,2,2,1
ST7630,65.29,72.32,50.8,2,84.58,1,0,4.7,1,0,1,1,0,0,2,0,1,0,1,1,0
ST7631,76.15,83.17,91.15,2,75.47,2,0,5.8,2,0,0,1,1,0,2,0,2,0,0,1,1
ST7632,78.48,52.35,66.77,2,61.01,1,0,4.2,0,1,2,1,0,0,2,0,0,1,2,1,0
ST7633,74.76,81.45,66.25,1,54.2,1,3,4.8,0,2,0,0,0,1,1,3,0,2,0,0,0
ST7634,76.36,77.27,56.42,1,59.71,1,2,2.9,2,0,1,1,0,0,1,2,2,0,1,1,0
ST7635,95.8,95.63,68.29,2,78.6,1,0,1.1,0,3,0,1,1,1,2,0,0,3,0,1,1
ST7636,87,59.32,84.64,2,75.32,2,3,4.7,1,0,0,1,1,0,2,3,1,0,0,1,1
ST7637,74.67,48.44,80.43,0,72.9,1,0,4.8,2,0,2,0,0,0,0,0,2,0,2,0,0
ST7638,85.18,60.21,78.25,1,71.31,2,3,5.6,0,2,2,0,0,1,1,3,0,2,2,0,0
ST7639,57.54,88.97,74.56,0,95.12,1,2,3.3,2,0,1,2,1,0,0,2,2,0,1,2,1
ST7640,77.57,36.75,63.7,1,66.77,2,0,1.8,0,3,2,0,0,0,1,0,0,3,2,0,0
ST7641,97.33,32.91,50.6,2,84.28,1,2,2.6,0,2,0,0,0,1,2,2,0,2,0,0,0
ST7642,68.95,67.43,65.59,1,75.02,1,1,6.6,0,1,0,1,1,1,1,1,0,1,0,1,1
ST7643,60.13,58.92,65.17,1,74.39,2,3,3.2,1,3,0,2,0,0,1,3,1,3,0,2,0
ST7644,62.87,66.12,80.59,0,86.77,1,1,3.6,2,3,0,0,0,0,0,1,2,3,0,0,0
ST7645,56.75,81.12,71.71,2,89.63,2,2,3.9,1,0,2,2,0,0,2,2,1,0,2,2,0
ST7646,61.01,57.16,87.35,2,72.6,2,2,3.3,1,1,1,1,0,0,2,2,1,1,1,1,0
ST7647,66.81,36.03,82.37,2,82.99,1,2,3.1,2,2,2,0,0,0,2,2,2,2,2,0,0
ST7648,52.32,98.71,62.52,0,78.64,1,0,2.8,2,1,0,1,0,0,0,0,2,1,0,1,0
ST7649,72.22,50.04,46.46,0,75.07,2,0,7.3,0,0,1,1,0,1,0,0,0,0,1,1,0
ST7650,84.63,49.06,84.63,0,77.04,1,2,5.9,0,1,1,2,1,0,0,2,0,1,1,2,1
ST7651,59.29,83.66,84.31,1,68.12,1,2,7,2,3,0,0,1,0,1,2,2,3,0,0,1
ST7652,93.27,59.85,51.61,1,71.94,2,0,7.4,0,3,0,2,0,0,1,0,0,3,0,2,0
ST7653,79.15,64.99,86.11,0,69.19,1,0,0,0,1,2,1,1,0,0,0,0,1,2,1,1
ST7654,86.43,73.72,72.59,0,84.01,1,3,5.2,2,1,1,0,0,0,0,3,2,1,1,0,0
ST7655,62.79,83.34,69.93,2,74.05,1,2,3.3,1,3,1,1,0,0,2,2,1,3,1,1,0
ST7656,83.96,60.66,87.38,1,62.02,1,0,6.7,2,1,2,2,1,0,1,0,2,1,2,2,1
ST7657,56.71,90.32,84.14,1,67.77,1,0,3,2,3,0,2,1,0,1,0,2,3,0,2,1
ST7658,84.46,31.83,75.82,2,50,2,1,2.4,1,1,1,1,0,0,2,1,1,1,1,1,0
ST7659,74.41,78.16,73.68,2,70.06,1,2,1.6,0,2,2,2,1,1,2,2,0,2,2,2,1
ST7660,79.75,52.57,75.4,2,75.38,1,2,3.9,1,2,1,2,1,0,2,2,1,2,1,2,1
ST7661,55.54,87.96,63.2,0,73.64,2,0,6.3,1,0,2,1,1,0,0,0,1,0,2,1,1
ST7662,59.47,68.27,67.34,0,94.8,1,1,5,2,3,1,0,0,0,0,1,2,3,1,0,0
ST7663,80.36,55.23,57.17,0,80.75,2,3,2.1,0,2,0,0,0,1,0,3,0,2,0,0,0
ST7664,58.72,76.61,64,0,80.3,2,2,8.8,0,3,0,0,1,1,0,2,0,3,0,0,1
ST7665,78.48,80.29,63.6,0,58.57,1,3,5.8,1,2,1,1,0,0,0,3,1,2,1,1,0
ST7666,52.86,76.27,60.38,1,71.35,1,2,6.1,2,0,1,1,0,0,1,2,2,0,1,1,0
ST7667,83.87,49.52,69.64,1,70.13,2,0,7.1,1,3,1,2,1,0,1,0,1,3,1,2,1
ST7668,54.74,58.26,64.11,1,67.14,1,3,1.2,0,2,2,0,0,0,1,3,0,2,2,0,0
ST7669,79.73,65.93,74.03,2,67,2,2,2.7,0,3,0,2,1,0,2,2,0,3,0,2,1
ST7670,80.76,65.34,48.53,1,56.92,1,3,6.1,2,0,2,1,1,0,1,3,2,0,2,1,1
ST7671,62.25,78,66.64,2,62.24,1,0,2.9,2,0,0,0,1,0,2,0,2,0,0,0,1
ST7672,80.15,33.76,69.58,1,83.74,2,1,3.9,1,2,0,1,0,0,1,1,1,2,0,1,0
ST7673,75.65,71.35,64.27,0,73.57,2,1,4.3,2,1,2,2,0,0,0,1,2,1,2,2,0
ST7674,64.46,61.36,65.93,1,69.94,2,3,1.9,1,0,0,2,0,1,1,3,1,0,0,2,0
ST7675,57.88,52.58,48.98,0,74.95,2,3,3.8,2,1,0,1,0,0,0,3,2,1,0,1,0
ST7676,44.52,54.12,72.28,0,86.67,2,3,6.3,1,0,1,1,0,0,0,3,1,0,1,1,0
ST7677,76.9,62.57,75.77,1,75.04,2,2,6,0,2,2,0,1,1,1,2,0,2,2,0,1
ST7678,50.09,8.38,73.92,1,80.4,2,0,6.7,0,1,2,1,1,0,1,0,0,1,2,1,1
ST7679,73.33,54.78,80.46,0,66.53,2,3,6.5,0,3,0,2,0,0,0,3,0,3,0,2,0
ST7680,68.31,51.99,70.42,2,68.81,2,1,5.3,0,0,2,2,0,1,2,1,0,0,2,2,0
ST7681,81.51,74.52,73.74,2,78.54,2,2,5.2,0,2,0,1,0,1,2,2,0,2,0,1,0
ST7682,67.77,53.11,69.87,1,93.93,1,3,5,0,3,0,1,1,1,1,3,0,3,0,1,1
ST7683,67.39,62.56,76.25,0,89.3,1,2,3.2,2,1,2,0,0,0,0,2,2,1,2,0,0
ST7684,82.25,90.68,49.07,2,80.83,2,3,2.4,2,2,0,2,0,0,2,3,2,2,0,2,0
ST7685,76.69,81.91,57.28,1,76.51,1,3,3.1,2,3,1,2,0,0,1,3,2,3,1,2,0
ST7686,76.43,80.44,87.04,1,89.01,2,2,3.8,1,2,2,2,0,0,1,2,1,2,2,2,0
ST7687,78.57,58,38.47,0,82.95,1,0,3.2,2,1,2,1,1,0,0,0,2,1,2,1,1
ST7688,50.5,74.69,66.32,2,52.06,1,0,5.3,2,3,0,2,0,0,2,0,2,3,0,2,0
ST7689,82.6,62.26,82.07,1,64.46,1,1,4.9,1,0,2,1,0,0,1,1,1,0,2,1,0
ST7690,80.57,62.86,66.88,2,78.38,1,0,5.1,1,0,2,0,0,0,2,0,1,0,2,0,0
ST7691,57.77,72.55,63.14,1,57.13,1,0,5.2,0,2,1,1,1,1,1,0,0,2,1,1,1
ST7692,68.58,56.45,69.55,1,66.02,2,2,6.9,2,0,1,0,0,0,1,2,2,0,1,0,0
ST7693,71.45,89.89,63.76,2,68,1,2,4.5,2,1,2,0,1,0,2,2,2,1,2,0,1
ST7694,70.12,63.44,68.37,2,72.44,1,1,6.5,1,1,0,1,0,0,2,1,1,1,0,1,0
ST7695,76.67,75.89,59.8,0,72.13,2,3,5.5,0,3,1,0,0,1,0,3,0,3,1,0,0
ST7696,92.04,89.29,81.3,0,72.11,1,2,6.8,2,3,1,1,0,0,0,2,2,3,1,1,0
ST7697,87.14,82.51,85.08,0,83.25,1,2,7.7,1,3,1,2,0,0,0,2,1,3,1,2,0
ST7698,53.63,43.46,66.4,0,72.35,1,2,5.7,1,2,0,1,0,0,0,2,1,2,0,1,0
ST7699,80.71,73.12,51.36,2,71.15,1,0,4.7,2,2,2,0,1,0,2,0,2,2,2,0,1
ST7700,90.61,79.61,61.71,0,61.51,1,2,4.7,1,1,2,0,0,0,0,2,1,1,2,0,0
ST7701,77.42,80.27,65.79,2,85.24,1,1,3.6,1,1,1,2,1,0,2,1,1,1,1,2,1
ST7702,87.27,48.19,74.07,1,68.29,1,1,3.5,2,2,2,1,0,0,1,1,2,2,2,1,0
ST7703,100,55.49,55.9,2,64.13,2,2,6.3,0,3,1,2,0,0,2,2,0,3,1,2,0
ST7704,86.33,81.91,58.77,0,77.13,2,3,2.6,2,2,1,0,0,0,0,3,2,2,1,0,0
ST7705,75.49,53.81,74.13,2,67.33,2,2,7.7,0,3,0,1,0,0,2,2,0,3,0,1,0
ST7706,86.63,61.2,79.27,2,69.74,1,1,4.2,1,1,0,0,0,0,2,1,1,1,0,0,0
ST7707,74.03,91.21,60.54,2,77.58,1,3,10,2,3,1,1,0,0,2,3,2,3,1,1,0
ST7708,72.33,65.24,52,2,71.74,2,0,3.1,2,2,0,2,1,0,2,0,2,2,0,2,1
ST7709,67.08,54.37,100,2,98.12,2,2,5,0,0,0,2,0,0,2,2,0,0,0,2,0
ST7710,93.89,51.96,77.4,0,74.25,2,1,3.8,1,1,0,0,0,0,0,1,1,1,0,0,0
ST7711,60.54,71.32,64.8,2,81.18,1,0,2.9,2,1,2,2,1,0,2,0,2,1,2,2,1
ST7712,93.45,44.67,78.43,0,55.58,2,1,6.6,2,2,2,2,0,0,0,1,2,2,2,2,0
ST7713,79,62.04,66.51,1,66.39,1,0,2.3,1,2,0,0,0,0,1,0,1,2,0,0,0
ST7714,52.41,71.33,78.41,2,64.13,2,1,3.1,0,1,2,0,0,1,2,1,0,1,2,0,0
ST7715,77.15,86.79,69.91,1,65.46,2,1,5.7,2,2,1,0,1,0,1,1,2,2,1,0,1
ST7716,42.6,76.68,69.1,0,79.16,1,0,6,1,3,1,1,1,0,0,0,1,3,1,1,1
ST7717,80.76,54.57,66.64,2,85.36,1,2,1.7,2,3,0,0,0,0,2,2,2,3,0,0,0
ST7718,84.39,84.85,50.63,1,78.45,1,1,5.7,2,3,0,1,0,0,1,1,2,3,0,1,0
ST7719,63.71,61.21,91.26,0,72.73,1,3,4.8,2,0,2,0,0,0,0,3,2,0,2,0,0
ST7720,73.73,46.23,56.7,1,68.69,1,2,2.7,0,2,0,1,0,1,1,2,0,2,0,1,0
ST7721,99.36,63.25,51.68,2,86.14,1,3,2.9,1,3,0,0,1,0,2,3,1,3,0,0,1
ST7722,64.92,89.01,65.45,2,95.71,2,1,0.4,2,1,1,1,0,0,2,1,2,1,1,1,0
ST7723,57.18,68.64,56.46,2,76.35,1,0,7.9,2,3,1,2,1,0,2,0,2,3,1,2,1
ST7724,92.74,66.2,67.38,0,84.39,1,2,6.5,2,3,2,0,1,0,0,2,2,3,2,0,1
ST7725,99.48,92.2,76.25,1,78.43,1,0,1.9,0,2,2,0,1,1,1,0,0,2,2,0,1
ST7726,72.05,43.1,79.94,0,82.56,2,0,6.1,2,1,2,1,1,0,0,0,2,1,2,1,1
ST7727,86.16,45.43,77.78,1,63.35,2,3,3.4,1,0,0,2,1,0,1,3,1,0,0,2,1
ST7728,90.78,40.15,64.33,0,70.12,1,3,6.3,0,1,0,2,0,0,0,3,0,1,0,2,0
ST7729,61.61,71.96,68.6,2,78.95,1,2,3.5,1,3,0,1,0,0,2,2,1,3,0,1,0
ST7730,65.21,68.66,72.89,1,87.12,1,2,3.8,2,0,0,0,0,0,1,2,2,0,0,0,0
ST7731,89.23,90.68,46.91,1,66.82,1,2,3.9,2,0,1,2,0,0,1,2,2,0,1,2,0
ST7732,95.59,69.9,74.85,1,54.67,1,3,3.2,0,0,2,0,1,0,1,3,0,0,2,0,1
ST7733,79.88,59.53,50.51,0,70.02,1,3,7.3,2,0,2,1,0,0,0,3,2,0,2,1,0
ST7734,59.68,66.03,92.48,2,85.1,2,0,6.3,1,0,1,0,0,0,2,0,1,0,1,0,0
ST7735,99.82,67.88,63.15,1,59.16,1,0,4.7,1,2,1,2,0,0,1,0,1,2,1,2,0
ST7736,64.57,39.25,65.78,0,63.23,1,0,6.5,1,3,0,1,1,0,0,0,1,3,0,1,1
ST7737,67.31,100,58.76,1,76.56,1,2,1.2,2,0,2,2,0,1,1,2,2,0,2,2,0
ST7738,76.79,74.32,60.44,2,73.84,1,1,2,2,3,2,0,0,0,2,1,2,3,2,0,0
ST7739,93.76,69.36,95.29,1,80.94,2,3,5.4,0,2,1,0,0,0,1,3,0,2,1,0,0
ST7740,83.96,75.84,79.28,2,62.71,1,2,6,0,2,2,1,1,1,2,2,0,2,2,1,1
ST7741,77.81,77.35,49.41,0,71.75,2,3,5.1,1,2,1,2,1,0,0,3,1,2,1,2,1
ST7742,78.49,63.75,86.05,0,86.95,1,1,0.7,1,1,2,2,0,1,0,1,1,1,2,2,0
ST7743,72.61,55.9,82.32,2,63.07,1,3,2.4,0,1,1,2,0,0,2,3,0,1,1,2,0
ST7744,79.81,75.59,64.63,2,89.77,1,3,5.3,0,0,0,1,0,1,2,3,0,0,0,1,0
ST7745,36.59,72.17,71.68,0,64.33,2,3,9.4,1,2,2,0,1,0,0,3,1,2,2,0,1
ST7746,67.85,53.04,67.82,2,83.49,2,0,6.9,0,1,0,0,0,1,2,0,0,1,0,0,0
ST7747,75.38,88.7,91.67,2,71.27,1,1,7.7,2,2,1,0,1,0,2,1,2,2,1,0,1
ST7748,55.89,70.69,58.44,1,63.55,1,2,5.2,2,1,2,2,0,0,1,2,2,1,2,2,0
ST7749,77.41,77.68,69.75,0,70.03,1,2,5.2,0,2,2,1,1,1,0,2,0,2,2,1,1
ST7750,69.14,88.27,62.86,0,80.45,1,2,2.4,0,1,0,2,0,0,0,2,0,1,0,2,0
ST7751,96.58,66.35,50.8,2,74.93,1,1,6.4,2,3,0,1,1,0,2,1,2,3,0,1,1
ST7752,94.02,71.07,94.3,2,86.18,1,3,4.4,2,0,1,2,1,0,2,3,2,0,1,2,1
ST7753,65.48,78.96,53.82,2,89.36,1,2,5.9,1,0,0,1,1,0,2,2,1,0,0,1,1
ST7754,69.89,54.4,70.64,0,63.17,2,1,4.6,0,3,2,2,0,0,0,1,0,3,2,2,0
ST7755,70.96,66.86,47.11,1,62.44,2,0,5.1,2,0,2,2,1,0,1,0,2,0,2,2,1
ST7756,65.68,68.01,63.21,0,61.95,1,1,4.3,0,2,2,1,0,0,0,1,0,2,2,1,0
ST7757,74.73,50.7,73.06,1,66.01,1,0,4.9,2,0,2,0,0,0,1,0,2,0,2,0,0
ST7758,61.38,100,58.1,2,86.04,1,1,6.5,2,0,0,0,1,0,2,1,2,0,0,0,1
ST7759,56.17,43.48,75.04,0,80.6,1,0,2,0,1,0,1,1,1,0,0,0,1,0,1,1
ST7760,80.72,45.23,64.77,1,69.55,1,2,1.5,1,1,1,1,1,0,1,2,1,1,1,1,1
ST7761,80.81,87.03,81.92,0,74.89,1,1,5.4,2,3,0,0,0,0,0,1,2,3,0,0,0
ST7762,60.74,77.41,84.34,1,89.04,2,0,7.4,0,1,1,2,0,1,1,0,0,1,1,2,0
ST7763,84.53,49.58,60.96,1,94.08,2,3,7.9,2,3,0,0,1,0,1,3,2,3,0,0,1
ST7764,63.16,75.72,68.92,0,77.59,2,2,2.1,0,0,0,1,0,0,0,2,0,0,0,1,0
ST7765,75.54,89.49,70.2,2,50,1,2,3.7,0,1,2,2,1,1,2,2,0,1,2,2,1
ST7766,83.48,65.52,75.43,0,77.97,2,0,1.5,2,1,0,1,1,0,0,0,2,1,0,1,1
ST7767,71.53,100,68.17,2,84.35,1,0,3.4,1,0,1,0,0,0,2,0,1,0,1,0,0
ST7768,78.37,38.42,70.28,1,77.25,2,1,6.7,2,1,2,2,1,0,1,1,2,1,2,2,1
ST7769,64.77,77.1,65.08,1,82.27,1,0,4.5,2,2,0,0,1,0,1,0,2,2,0,0,1
ST7770,69.25,84.66,69.38,0,78.57,2,0,3.8,1,1,2,0,0,0,0,0,1,1,2,0,0
ST7771,69.12,80.26,83.58,0,62.65,1,3,5.6,1,2,2,0,0,0,0,3,1,2,2,0,0
ST7772,61.55,62.73,75.75,2,66.14,2,2,2.9,0,3,2,2,1,0,2,2,0,3,2,2,1
ST7773,69.53,61.35,76.42,2,71.79,2,0,7.7,0,1,1,0,0,0,2,0,0,1,1,0,0
ST7774,50.32,73.11,76.68,0,85.65,2,0,4.5,1,1,1,2,1,0,0,0,1,1,1,2,1
ST7775,65.12,79.05,66.15,2,67.34,1,3,3.7,1,2,0,0,0,0,2,3,1,2,0,0,0
ST7776,68.01,75.64,71.83,2,79.56,1,0,5.7,2,0,2,0,1,0,2,0,2,0,2,0,1
ST7777,68.41,82.64,54.98,0,78.04,1,3,6.4,1,3,0,1,0,0,0,3,1,3,0,1,0
ST7778,68.62,49.7,83.23,0,90.86,1,2,7.7,2,3,1,0,0,0,0,2,2,3,1,0,0
ST7779,71.14,62.36,34.6,1,74.58,1,2,4.1,2,2,2,2,0,0,1,2,2,2,2,2,0
ST7780,78.71,50.96,66.95,1,57.45,2,3,6.7,2,0,1,1,1,0,1,3,2,0,1,1,1
ST7781,84.24,59.82,81.69,0,81.47,1,3,4.7,1,1,2,2,0,0,0,3,1,1,2,2,0
ST7782,62.9,82.24,51.63,1,96.38,1,2,3.3,1,0,2,0,1,0,1,2,1,0,2,0,1
ST7783,55.16,67.73,72.8,2,82.12,1,2,2.9,2,0,2,1,1,0,2,2,2,0,2,1,1
ST7784,57.41,100,59.83,0,67.12,2,3,2.3,1,2,0,1,1,0,0,3,1,2,0,1,1
ST7785,65.18,69.09,63.57,1,64.18,2,1,3,0,0,1,1,1,0,1,1,0,0,1,1,1
ST7786,67.07,66.96,79.35,0,65.47,2,2,6.7,0,0,1,2,0,1,0,2,0,0,1,2,0
ST7787,61.22,67.7,70.38,1,95.03,1,2,5.9,2,2,1,1,1,0,1,2,2,2,1,1,1
ST7788,53.85,55.8,43.59,0,71.73,1,3,2,1,0,2,1,0,0,0,3,1,0,2,1,0
ST7789,65.61,65.07,56.28,2,68.37,2,3,1,0,0,0,2,1,1,2,3,0,0,0,2,1
ST7790,74.54,84.04,79.7,1,73.42,1,3,2.3,2,3,0,2,0,0,1,3,2,3,0,2,0
ST7791,80.33,67.82,73.39,0,71.83,1,1,2.9,0,2,0,2,0,1,0,1,0,2,0,2,0
ST7792,64.2,53.3,88.98,2,90.68,1,3,3.9,2,2,0,0,1,0,2,3,2,2,0,0,1
ST7793,66.22,51.2,88.19,1,64.86,1,1,6.8,2,2,2,2,0,0,1,1,2,2,2,2,0
ST7794,59.03,58.8,63.89,1,86.81,1,3,3.4,2,0,2,2,1,0,1,3,2,0,2,2,1
ST7795,71.56,67.18,98.04,0,76.22,2,3,7.9,0,3,0,1,0,1,0,3,0,3,0,1,0
ST7796,60.12,85.1,68.29,2,87.07,2,1,1.1,2,3,0,0,1,0,2,1,2,3,0,0,1
ST7797,80.02,44.55,56.45,0,90.83,2,0,3.8,2,1,1,1,1,0,0,0,2,1,1,1,1
ST7798,47,60.88,60.4,1,75.85,1,2,6.1,0,2,2,2,1,1,1,2,0,2,2,2,1
ST7799,66.97,68.31,40.92,0,71.85,2,3,6.2,2,3,0,2,0,0,0,3,2,3,0,2,0
ST7800,76.22,36.66,87.28,0,75.66,1,0,3.8,0,3,2,1,0,1,0,0,0,3,2,1,0
ST7801,74.57,52.66,87.14,2,74.05,2,1,6.5,2,3,1,0,0,0,2,1,2,3,1,0,0
ST7802,100,55.12,55.81,2,58.43,1,3,6.1,1,2,0,0,0,0,2,3,1,2,0,0,0
ST7803,76.9,53.26,65.27,1,90.52,1,1,3.1,1,0,2,1,1,0,1,1,1,0,2,1,1
ST7804,57.94,69.07,69.15,2,77.46,2,1,5.1,0,1,2,2,0,1,2,1,0,1,2,2,0
ST7805,70.66,63.43,56.48,0,63.37,2,1,5.9,2,1,2,0,0,0,0,1,2,1,2,0,0
ST7806,47.13,57.12,46.94,1,54.32,2,0,3.3,0,0,2,0,0,0,1,0,0,0,2,0,0
ST7807,70.87,72.85,65.48,2,51.72,1,1,7.9,2,2,2,1,0,0,2,1,2,2,2,1,0
ST7808,60.34,93.57,64.15,0,82.7,2,2,2.8,0,3,2,0,1,1,0,2,0,3,2,0,1
ST7809,84.82,92.23,63.34,0,68.81,2,3,4.8,1,0,1,2,0,0,0,3,1,0,1,2,0
ST7810,64.31,35.24,70.67,1,70.45,2,3,2,0,1,2,1,0,0,1,3,0,1,2,1,0
ST7811,70.37,75.23,85.15,1,79.88,2,2,4.7,1,2,1,0,1,0,1,2,1,2,1,0,1
ST7812,63.1,63.15,64.36,2,69.84,1,3,2.4,1,3,1,2,0,0,2,3,1,3,1,2,0
ST7813,96.34,68.48,70.05,2,80.47,1,2,3.9,1,1,2,2,1,0,2,2,1,1,2,2,1
ST7814,67.5,59.63,76.72,2,75.95,1,0,1.3,0,1,0,1,0,0,2,0,0,1,0,1,0
ST7815,97.66,67.88,74.65,2,74.16,2,1,6.1,0,1,2,1,0,1,2,1,0,1,2,1,0
ST7816,83.4,68.42,60.63,1,59.27,2,0,5.2,1,3,1,2,0,0,1,0,1,3,1,2,0
ST7817,78.75,56.74,69.16,0,66.8,2,2,6.7,0,1,2,2,1,0,0,2,0,1,2,2,1
ST7818,77.16,51.66,74.57,0,81.03,1,1,3.8,2,2,2,0,1,0,0,1,2,2,2,0,1
ST7819,77.51,58.82,54.46,2,68.18,2,0,6.8,1,2,2,0,1,0,2,0,1,2,2,0,1
ST7820,45.01,69.75,83.16,1,87.05,1,1,4.6,2,3,1,0,0,0,1,1,2,3,1,0,0
ST7821,68.1,75.58,85.18,2,98.46,2,1,4.7,1,2,1,0,0,0,2,1,1,2,1,0,0
ST7822,83.83,79.65,59.33,2,81.56,1,0,8.7,2,0,1,0,1,0,2,0,2,0,1,0,1
ST7823,71.32,58.09,70.32,1,89.93,1,3,3.5,1,2,0,1,0,0,1,3,1,2,0,1,0
ST7824,52.33,70.54,75.71,0,82.21,2,2,7,1,1,0,0,1,0,0,2,1,1,0,0,1
ST7825,71.27,81.4,61.45,0,69.66,2,0,5.5,1,1,0,0,1,0,0,0,1,1,0,0,1
ST7826,95.86,84.65,73.78,2,77,1,0,3.4,0,2,0,0,0,0,2,0,0,2,0,0,0
ST7827,89.46,65.06,69.96,1,95.13,1,3,1.9,2,2,2,2,0,1,1,3,2,2,2,2,0
ST7828,71.13,62.47,50.38,0,69.76,2,2,2.4,1,3,0,0,1,0,0,2,1,3,0,0,1
ST7829,85.32,69.06,73.51,0,64.61,1,0,6.8,0,3,0,1,1,1,0,0,0,3,0,1,1
